OldDamAssetId,RunnerId,NewDamAssetId
2544200,3952441,3952441rid
2544199,3952440,3952440rid
2544188,3952439,3952439rid
2544187,3952438,3952438rid
2544186,3952437,3952437rid
2544185,3952436,3952436rid
2544184,3952435,3952435rid
2544182,3952434,3952434rid
2544181,3952433,3952433rid
2544179,3952432,3952432rid
2544178,3952431,3952431rid
2544176,3952430,3952430rid
2544173,3952429,3952429rid
2544172,3952428,3952428rid
2544170,3952427,3952427rid
2544158,3952426,3952426rid
2544157,3952425,3952425rid
2544156,3952424,3952424rid
2544154,3952423,3952423rid
2544153,3952422,3952422rid
2544152,3952421,3952421rid
2544151,3952420,3952420rid
2543966,3952419,3952419rid
2543965,3952418,3952418rid
2543964,3952417,3952417rid
2543963,3952416,3952416rid
2543962,3952415,3952415rid
2543961,3952414,3952414rid
2543960,3952413,3952413rid
2543959,3952412,3952412rid
2543958,3952411,3952411rid
2543957,3952410,3952410rid
2543764,3952409,3952409rid
2543762,3952408,3952408rid
2543760,3952407,3952407rid
2543758,3952406,3952406rid
2543757,3952405,3952405rid
2543756,3952404,3952404rid
2543724,3952403,3952403rid
2539519,3952402,3952402rid
2539197,3952401,3952401rid
2537597,3952400,3952400rid
2537557,3952399,3952399rid
2536723,3952398,3952398rid
2536698,3952397,3952397rid
2536697,3952396,3952396rid
2536678,3952395,3952395rid
2535820,3952394,3952394rid
2535777,3952393,3952393rid
2533797,3952392,3952392rid
2533041,3952391,3952391rid
2533019,3952390,3952390rid
2533018,3952389,3952389rid
2533017,3952388,3952388rid
2532634,3952387,3952387rid
2532125,3952386,3952386rid
2532123,3952385,3952385rid
2532122,3952384,3952384rid
2529697,3952383,3952383rid
2529695,3952382,3952382rid
2529661,3952381,3952381rid
2529655,3952380,3952380rid
2529652,3952379,3952379rid
2529578,3952378,3952378rid
2528487,3952377,3952377rid
2528483,3952376,3952376rid
2528481,3952375,3952375rid
2527900,3952374,3952374rid
2527898,3952373,3952373rid
2527897,3952372,3952372rid
2527896,3952371,3952371rid
2527895,3952370,3952370rid
2526918,3952369,3952369rid
2526897,3952368,3952368rid
2526896,3952367,3952367rid
2526895,3952366,3952366rid
2526894,3952365,3952365rid
2526890,3952364,3952364rid
2526889,3952363,3952363rid
2526888,3952362,3952362rid
2526887,3952361,3952361rid
2526886,3952360,3952360rid
2526669,3952359,3952359rid
2526612,3952358,3952358rid
2525504,3952357,3952357rid
2525503,3952356,3952356rid
2525313,3952355,3952355rid
2525312,3952354,3952354rid
2525226,3952353,3952353rid
2525207,3952352,3952352rid
2525198,3952351,3952351rid
2522884,3952350,3952350rid
2518954,3952349,3952349rid
2518943,3952348,3952348rid
2518528,3952347,3952347rid
2518054,3952346,3952346rid
2518013,3952345,3952345rid
2517997,3952344,3952344rid
2517958,3952343,3952343rid
2517367,3952342,3952342rid
2517308,3952341,3952341rid
2517291,3952340,3952340rid
2517264,3952339,3952339rid
2516957,3952338,3952338rid
2516954,3952337,3952337rid
2516950,3952336,3952336rid
2516949,3952335,3952335rid
2516902,3952334,3952334rid
2516901,3952333,3952333rid
2516900,3952332,3952332rid
2516899,3952331,3952331rid
2516367,3952330,3952330rid
2515532,3952329,3952329rid
2513361,3952328,3952328rid
2513357,3952327,3952327rid
2513356,3952326,3952326rid
2513355,3952325,3952325rid
2513354,3952324,3952324rid
2513353,3952323,3952323rid
2513352,3952322,3952322rid
2513351,3952321,3952321rid
2513350,3952320,3952320rid
2513349,3952319,3952319rid
2513344,3952318,3952318rid
2511502,3952317,3952317rid
2506639,3952316,3952316rid
2506638,3952315,3952315rid
2504593,3952314,3952314rid
2504591,3952313,3952313rid
2500958,3952312,3952312rid
2500948,3952311,3952311rid
2500814,3952310,3952310rid
2498381,3952309,3952309rid
2498380,3952308,3952308rid
2496872,3952307,3952307rid
2496214,3952306,3952306rid
2496184,3952305,3952305rid
2495571,3952304,3952304rid
2495550,3952303,3952303rid
2495548,3952302,3952302rid
2495255,3952301,3952301rid
2494367,3952300,3952300rid
2494361,3952299,3952299rid
2494357,3952298,3952298rid
2494349,3952297,3952297rid
2494348,3952296,3952296rid
2494347,3952295,3952295rid
2494346,3952294,3952294rid
2493684,3952293,3952293rid
2493266,3952292,3952292rid
2492568,3952291,3952291rid
2492567,3952290,3952290rid
2492566,3952289,3952289rid
2492564,3952288,3952288rid
2492556,3952287,3952287rid
2492158,3952286,3952286rid
2489654,3952285,3952285rid
2489395,3952284,3952284rid
2488736,3952283,3952283rid
2488241,3952282,3952282rid
2488240,3952281,3952281rid
2488028,3952280,3952280rid
2487420,3952279,3952279rid
2487375,3952278,3952278rid
2486984,3952277,3952277rid
2486171,3952276,3952276rid
2486170,3952275,3952275rid
2486169,3952274,3952274rid
2485984,3952273,3952273rid
2485982,3952272,3952272rid
2485779,3952271,3952271rid
2485778,3952270,3952270rid
2485765,3952269,3952269rid
2485758,3952268,3952268rid
2485740,3952267,3952267rid
2485617,3952266,3952266rid
2485615,3952265,3952265rid
2484273,3952264,3952264rid
2480434,3952263,3952263rid
2480431,3952262,3952262rid
2480428,3952261,3952261rid
2480427,3952260,3952260rid
2480424,3952259,3952259rid
2480421,3952258,3952258rid
2480420,3952257,3952257rid
2480382,3952256,3952256rid
2476760,3952255,3952255rid
2476747,3952254,3952254rid
2469982,3952253,3952253rid
2469977,3952252,3952252rid
2469975,3952251,3952251rid
2469237,3952250,3952250rid
2468641,3952249,3952249rid
2468635,3952248,3952248rid
2468258,3952247,3952247rid
2468240,3952246,3952246rid
2466239,3952245,3952245rid
2466235,3952244,3952244rid
2466234,3952243,3952243rid
2465627,3952242,3952242rid
2465626,3952241,3952241rid
2465625,3952240,3952240rid
2465624,3952239,3952239rid
2465623,3952238,3952238rid
2465622,3952237,3952237rid
2465621,3952236,3952236rid
2465620,3952235,3952235rid
2465337,3952234,3952234rid
2465216,3952233,3952233rid
2465215,3952232,3952232rid
2465214,3952231,3952231rid
2461556,3952230,3952230rid
2461542,3952229,3952229rid
2461533,3952228,3952228rid
2461510,3952227,3952227rid
2461495,3952226,3952226rid
2460646,3952225,3952225rid
2460533,3952224,3952224rid
2460520,3952223,3952223rid
2459493,3952222,3952222rid
2459475,3952221,3952221rid
2459474,3952220,3952220rid
2459412,3952219,3952219rid
2459411,3952218,3952218rid
2459410,3952217,3952217rid
2459409,3952216,3952216rid
2459408,3952215,3952215rid
2459407,3952214,3952214rid
2459406,3952213,3952213rid
2459405,3952212,3952212rid
2459404,3952211,3952211rid
2459403,3952210,3952210rid
2459401,3952209,3952209rid
2459364,3952208,3952208rid
2458535,3952207,3952207rid
2458533,3952206,3952206rid
2458521,3952205,3952205rid
2456615,3952204,3952204rid
2456575,3952203,3952203rid
2456550,3952202,3952202rid
2456539,3952201,3952201rid
2456538,3952200,3952200rid
2456537,3952199,3952199rid
2456536,3952198,3952198rid
2456527,3952197,3952197rid
2456526,3952196,3952196rid
2456525,3952195,3952195rid
2456524,3952194,3952194rid
2456523,3952193,3952193rid
2456522,3952192,3952192rid
2456521,3952191,3952191rid
2453561,3952190,3952190rid
2449896,3952189,3952189rid
2449895,3952188,3952188rid
2448230,3952187,3952187rid
2447072,3952186,3952186rid
2447070,3952185,3952185rid
2447067,3952184,3952184rid
2444695,3952183,3952183rid
2438992,3952182,3952182rid
2438989,3952181,3952181rid
2437798,3952180,3952180rid
2437161,3952179,3952179rid
2433793,3952178,3952178rid
2433431,3952177,3952177rid
2433137,3952176,3952176rid
2425690,3952175,3952175rid
2421379,3952174,3952174rid
2421378,3952173,3952173rid
2421376,3952172,3952172rid
2417018,3952171,3952171rid
2403563,3952170,3952170rid
2403387,3952169,3952169rid
2402065,3952168,3952168rid
2402051,3952167,3952167rid
2394225,3952166,3952166rid
2394208,3952165,3952165rid
2394207,3952164,3952164rid
2394206,3952163,3952163rid
2391242,3952162,3952162rid
2391241,3952161,3952161rid
2391236,3952160,3952160rid
2391097,3952159,3952159rid
2390615,3952158,3952158rid
2389147,3952157,3952157rid
2388671,3952156,3952156rid
2380568,3952155,3952155rid
2377993,3952154,3952154rid
2376852,3952153,3952153rid
2376455,3952152,3952152rid
2376088,3952151,3952151rid
2373337,3952150,3952150rid
2372090,3952149,3952149rid
2372089,3952148,3952148rid
2372088,3952147,3952147rid
2372058,3952146,3952146rid
2369149,3952145,3952145rid
2369147,3952144,3952144rid
2368655,3952143,3952143rid
2365522,3952142,3952142rid
2363382,3952141,3952141rid
2363380,3952140,3952140rid
2363379,3952139,3952139rid
2363378,3952138,3952138rid
2360621,3952137,3952137rid
2358179,3952136,3952136rid
2358172,3952135,3952135rid
2358171,3952134,3952134rid
2354453,3952133,3952133rid
2353667,3952132,3952132rid
2353141,3952131,3952131rid
2352392,3952130,3952130rid
2350256,3952129,3952129rid
2348137,3952128,3952128rid
2346745,3952127,3952127rid
2346714,3952126,3952126rid
2345219,3952125,3952125rid
2344730,3952124,3952124rid
2344728,3952123,3952123rid
2342990,3952122,3952122rid
2342973,3952121,3952121rid
2342971,3952120,3952120rid
2342942,3952119,3952119rid
2340490,3952118,3952118rid
2339955,3952117,3952117rid
2339954,3952116,3952116rid
2339831,3952115,3952115rid
2339801,3952114,3952114rid
2339799,3952113,3952113rid
2339794,3952112,3952112rid
2339781,3952111,3952111rid
2334070,3952110,3952110rid
2333093,3952109,3952109rid
2329538,3952108,3952108rid
2327860,3952107,3952107rid
2327859,3952106,3952106rid
2327850,3952105,3952105rid
2327843,3952104,3952104rid
2327837,3952103,3952103rid
2327818,3952102,3952102rid
2327816,3952101,3952101rid
2327806,3952100,3952100rid
2321892,3952099,3952099rid
2320475,3952098,3952098rid
2320471,3952097,3952097rid
2320402,3952096,3952096rid
2320401,3952095,3952095rid
2320400,3952094,3952094rid
2320399,3952093,3952093rid
2320398,3952092,3952092rid
2320397,3952091,3952091rid
2320396,3952090,3952090rid
2320395,3952089,3952089rid
2320394,3952088,3952088rid
2320393,3952087,3952087rid
2320392,3952086,3952086rid
2320391,3952085,3952085rid
2320390,3952084,3952084rid
2320389,3952083,3952083rid
2320388,3952082,3952082rid
2320387,3952081,3952081rid
2320386,3952080,3952080rid
2320385,3952079,3952079rid
2320384,3952078,3952078rid
2320383,3952077,3952077rid
2320382,3952076,3952076rid
2320381,3952075,3952075rid
2320380,3952074,3952074rid
2320379,3952073,3952073rid
2320378,3952072,3952072rid
2320377,3952071,3952071rid
2320376,3952070,3952070rid
2320375,3952069,3952069rid
2320374,3952068,3952068rid
2320373,3952067,3952067rid
2320372,3952066,3952066rid
2320371,3952065,3952065rid
2320370,3952064,3952064rid
2320369,3952063,3952063rid
2320368,3952062,3952062rid
2320367,3952061,3952061rid
2320366,3952060,3952060rid
2320365,3952059,3952059rid
2320364,3952058,3952058rid
2320363,3952057,3952057rid
2320362,3952056,3952056rid
2320361,3952055,3952055rid
2320360,3952054,3952054rid
2320359,3952053,3952053rid
2320358,3952052,3952052rid
2320357,3952051,3952051rid
2320356,3952050,3952050rid
2320355,3952049,3952049rid
2320354,3952048,3952048rid
2320353,3952047,3952047rid
2320352,3952046,3952046rid
2320351,3952045,3952045rid
2320350,3952044,3952044rid
2320349,3952043,3952043rid
2320348,3952042,3952042rid
2320347,3952041,3952041rid
2320346,3952040,3952040rid
2320345,3952039,3952039rid
2320344,3952038,3952038rid
2320343,3952037,3952037rid
2320342,3952036,3952036rid
2320341,3952035,3952035rid
2320340,3952034,3952034rid
2320339,3952033,3952033rid
2320338,3952032,3952032rid
2320337,3952031,3952031rid
2320336,3952030,3952030rid
2320335,3952029,3952029rid
2320334,3952028,3952028rid
2320333,3952027,3952027rid
2320332,3952026,3952026rid
2320331,3952025,3952025rid
2320330,3952024,3952024rid
2320329,3952023,3952023rid
2320328,3952022,3952022rid
2320327,3952021,3952021rid
2320326,3952020,3952020rid
2320325,3952019,3952019rid
2320324,3952018,3952018rid
2320323,3952017,3952017rid
2320322,3952016,3952016rid
2320321,3952015,3952015rid
2320320,3952014,3952014rid
2320319,3952013,3952013rid
2320318,3952012,3952012rid
2320317,3952011,3952011rid
2320316,3952010,3952010rid
2320315,3952009,3952009rid
2320314,3952008,3952008rid
2320313,3952007,3952007rid
2320312,3952006,3952006rid
2320311,3952005,3952005rid
2320310,3952004,3952004rid
2320309,3952003,3952003rid
2320308,3952002,3952002rid
2320307,3952001,3952001rid
2320306,3952000,3952000rid
2320305,3951999,3951999rid
2320304,3951998,3951998rid
2320303,3951997,3951997rid
2320302,3951996,3951996rid
2320301,3951995,3951995rid
2320300,3951994,3951994rid
2320299,3951993,3951993rid
2320298,3951992,3951992rid
2320297,3951991,3951991rid
2320296,3951990,3951990rid
2320295,3951989,3951989rid
2320294,3951988,3951988rid
2320293,3951987,3951987rid
2320292,3951986,3951986rid
2320291,3951985,3951985rid
2320290,3951984,3951984rid
2320289,3951983,3951983rid
2320288,3951982,3951982rid
2320287,3951981,3951981rid
2320286,3951980,3951980rid
2320285,3951979,3951979rid
2320284,3951978,3951978rid
2320283,3951977,3951977rid
2320282,3951976,3951976rid
2320281,3951975,3951975rid
2320280,3951974,3951974rid
2320279,3951973,3951973rid
2320278,3951972,3951972rid
2320277,3951971,3951971rid
2320276,3951970,3951970rid
2320275,3951969,3951969rid
2320274,3951968,3951968rid
2320273,3951967,3951967rid
2320272,3951966,3951966rid
2320271,3951965,3951965rid
2320270,3951964,3951964rid
2320269,3951963,3951963rid
2320268,3951962,3951962rid
2320267,3951961,3951961rid
2320266,3951960,3951960rid
2320265,3951959,3951959rid
2320264,3951958,3951958rid
2320263,3951957,3951957rid
2320262,3951956,3951956rid
2320261,3951955,3951955rid
2320260,3951954,3951954rid
2320259,3951953,3951953rid
2320258,3951952,3951952rid
2320257,3951951,3951951rid
2320256,3951950,3951950rid
2320255,3951949,3951949rid
2320254,3951948,3951948rid
2320253,3951947,3951947rid
2320252,3951946,3951946rid
2320251,3951945,3951945rid
2320250,3951944,3951944rid
2320249,3951943,3951943rid
2320248,3951942,3951942rid
2320247,3951941,3951941rid
2320246,3951940,3951940rid
2320245,3951939,3951939rid
2320244,3951938,3951938rid
2320243,3951937,3951937rid
2320242,3951936,3951936rid
2320241,3951935,3951935rid
2320240,3951934,3951934rid
2320239,3951933,3951933rid
2320238,3951932,3951932rid
2320237,3951931,3951931rid
2320236,3951930,3951930rid
2320235,3951929,3951929rid
2320234,3951928,3951928rid
2320232,3951927,3951927rid
2320231,3951926,3951926rid
2320230,3951925,3951925rid
2320229,3951924,3951924rid
2320228,3951923,3951923rid
2320227,3951922,3951922rid
2320226,3951921,3951921rid
2320225,3951920,3951920rid
2319716,3951919,3951919rid
2310553,3951918,3951918rid
2310549,3951917,3951917rid
2310545,3951916,3951916rid
2310204,3951915,3951915rid
2310177,3951914,3951914rid
2309211,3951913,3951913rid
2309201,3951912,3951912rid
2307095,3951911,3951911rid
2306918,3951910,3951910rid
2306917,3951909,3951909rid
2303428,3951908,3951908rid
2299837,3951907,3951907rid
2299780,3951906,3951906rid
2298286,3951905,3951905rid
2298083,3951904,3951904rid
2297698,3951903,3951903rid
2297679,3951902,3951902rid
2295867,3951901,3951901rid
2294795,3951900,3951900rid
2293236,3951899,3951899rid
2293127,3951898,3951898rid
2293126,3951897,3951897rid
2293124,3951896,3951896rid
2293123,3951895,3951895rid
2293121,3951894,3951894rid
2283843,3951893,3951893rid
2255949,3951892,3951892rid
2241454,3951891,3951891rid
2241418,3951890,3951890rid
2240553,3951889,3951889rid
2225224,3951888,3951888rid
2219757,3951887,3951887rid
2215779,3951886,3951886rid
2215764,3951885,3951885rid
2215739,3951884,3951884rid
2203971,3951883,3951883rid
2199801,3951882,3951882rid
2199518,3951881,3951881rid
2199514,3951880,3951880rid
2199513,3951879,3951879rid
2199511,3951878,3951878rid
2199508,3951877,3951877rid
2199477,3951876,3951876rid
2199473,3951875,3951875rid
2186986,3951874,3951874rid
2186936,3951873,3951873rid
2178931,3951872,3951872rid
2178896,3951871,3951871rid
2175144,3951870,3951870rid
2175140,3951869,3951869rid
2174435,3951868,3951868rid
2170135,3951867,3951867rid
2169735,3951866,3951866rid
2169327,3951865,3951865rid
2169312,3951864,3951864rid
2169311,3951863,3951863rid
2169280,3951862,3951862rid
2169271,3951861,3951861rid
2169152,3951860,3951860rid
2169131,3951859,3951859rid
2168094,3951858,3951858rid
2168092,3951857,3951857rid
2166747,3951856,3951856rid
2166746,3951855,3951855rid
2166673,3951854,3951854rid
2166571,3951853,3951853rid
2166552,3951852,3951852rid
2166551,3951851,3951851rid
2163683,3951850,3951850rid
2161316,3951849,3951849rid
2161315,3951848,3951848rid
2161314,3951847,3951847rid
2161313,3951846,3951846rid
2161312,3951845,3951845rid
2161311,3951844,3951844rid
2161275,3951843,3951843rid
2160080,3951842,3951842rid
2159302,3951841,3951841rid
2156954,3951840,3951840rid
2156937,3951839,3951839rid
2156794,3951838,3951838rid
2155554,3951837,3951837rid
2153152,3951836,3951836rid
2153123,3951835,3951835rid
2153120,3951834,3951834rid
2152916,3951833,3951833rid
2151373,3951832,3951832rid
2150740,3951831,3951831rid
2147933,3951830,3951830rid
2147928,3951829,3951829rid
2146199,3951828,3951828rid
2146064,3951827,3951827rid
2146030,3951826,3951826rid
2146027,3951825,3951825rid
2146022,3951824,3951824rid
2144567,3951823,3951823rid
2121453,3951822,3951822rid
2121451,3951821,3951821rid
2121450,3951820,3951820rid
2121440,3951819,3951819rid
2121439,3951818,3951818rid
2121432,3951817,3951817rid
2121431,3951816,3951816rid
2121417,3951815,3951815rid
2121416,3951814,3951814rid
2121414,3951813,3951813rid
2120776,3951812,3951812rid
2120771,3951811,3951811rid
2120755,3951810,3951810rid
2120637,3951809,3951809rid
2120248,3951808,3951808rid
2119792,3951807,3951807rid
2119745,3951806,3951806rid
2119727,3951805,3951805rid
2114751,3951804,3951804rid
2113334,3951803,3951803rid
2113293,3951802,3951802rid
2113292,3951801,3951801rid
2113197,3951800,3951800rid
2107815,3951799,3951799rid
2104749,3951798,3951798rid
2104748,3951797,3951797rid
2103571,3951796,3951796rid
2103551,3951795,3951795rid
2102296,3951794,3951794rid
2102294,3951793,3951793rid
2102291,3951792,3951792rid
2102290,3951791,3951791rid
2102288,3951790,3951790rid
2102279,3951789,3951789rid
2102278,3951788,3951788rid
2102275,3951787,3951787rid
2102247,3951786,3951786rid
2102244,3951785,3951785rid
2102243,3951784,3951784rid
2102242,3951783,3951783rid
2102240,3951782,3951782rid
2102238,3951781,3951781rid
2102235,3951780,3951780rid
2102231,3951779,3951779rid
2102217,3951778,3951778rid
2102203,3951777,3951777rid
2102100,3951776,3951776rid
2102089,3951775,3951775rid
2102085,3951774,3951774rid
2102082,3951773,3951773rid
2102073,3951772,3951772rid
2102072,3951771,3951771rid
2102067,3951770,3951770rid
2102065,3951769,3951769rid
2101440,3951768,3951768rid
2101436,3951767,3951767rid
2099424,3951766,3951766rid
2099272,3951765,3951765rid
2099231,3951764,3951764rid
2099134,3951763,3951763rid
2099132,3951762,3951762rid
2099131,3951761,3951761rid
2099104,3951760,3951760rid
2099101,3951759,3951759rid
2099100,3951758,3951758rid
2099098,3951757,3951757rid
2099096,3951756,3951756rid
2099094,3951755,3951755rid
2099093,3951754,3951754rid
2099091,3951753,3951753rid
2098842,3951752,3951752rid
2098841,3951751,3951751rid
2098839,3951750,3951750rid
2098837,3951749,3951749rid
2098835,3951748,3951748rid
2098834,3951747,3951747rid
2098832,3951746,3951746rid
2098805,3951745,3951745rid
2098803,3951744,3951744rid
2098802,3951743,3951743rid
2098800,3951742,3951742rid
2098798,3951741,3951741rid
2098796,3951740,3951740rid
2098794,3951739,3951739rid
2098792,3951738,3951738rid
2098782,3951737,3951737rid
2098780,3951736,3951736rid
2098779,3951735,3951735rid
2098778,3951734,3951734rid
2098777,3951733,3951733rid
2098774,3951732,3951732rid
2098773,3951731,3951731rid
2098737,3951730,3951730rid
2098736,3951729,3951729rid
2098735,3951728,3951728rid
2098734,3951727,3951727rid
2098733,3951726,3951726rid
2098732,3951725,3951725rid
2098685,3951724,3951724rid
2098684,3951723,3951723rid
2098683,3951722,3951722rid
2098682,3951721,3951721rid
2098681,3951720,3951720rid
2098680,3951719,3951719rid
2098679,3951718,3951718rid
2098678,3951717,3951717rid
2098677,3951716,3951716rid
2098676,3951715,3951715rid
2098675,3951714,3951714rid
2098674,3951713,3951713rid
2098673,3951712,3951712rid
2098672,3951711,3951711rid
2098088,3951710,3951710rid
2098058,3951709,3951709rid
2098057,3951708,3951708rid
2098056,3951707,3951707rid
2098055,3951706,3951706rid
2098053,3951705,3951705rid
2098036,3951704,3951704rid
2098035,3951703,3951703rid
2098034,3951702,3951702rid
2098033,3951701,3951701rid
2098032,3951700,3951700rid
2098031,3951699,3951699rid
2098029,3951698,3951698rid
2098028,3951697,3951697rid
2098027,3951696,3951696rid
2098026,3951695,3951695rid
2098025,3951694,3951694rid
2098023,3951693,3951693rid
2098011,3951692,3951692rid
2097978,3951691,3951691rid
2097977,3951690,3951690rid
2097975,3951689,3951689rid
2097974,3951688,3951688rid
2097972,3951687,3951687rid
2097957,3951686,3951686rid
2097956,3951685,3951685rid
2097955,3951684,3951684rid
2097954,3951683,3951683rid
2097952,3951682,3951682rid
2097069,3951681,3951681rid
2097068,3951680,3951680rid
2097066,3951679,3951679rid
2097062,3951678,3951678rid
2097060,3951677,3951677rid
2097059,3951676,3951676rid
2097056,3951675,3951675rid
2097055,3951674,3951674rid
2097054,3951673,3951673rid
2097053,3951672,3951672rid
2097052,3951671,3951671rid
2097051,3951670,3951670rid
2096301,3951669,3951669rid
2096299,3951668,3951668rid
2096298,3951667,3951667rid
2096297,3951666,3951666rid
2096296,3951665,3951665rid
2096295,3951664,3951664rid
2096238,3951663,3951663rid
2096237,3951662,3951662rid
2096235,3951661,3951661rid
2096233,3951660,3951660rid
2096232,3951659,3951659rid
2096231,3951658,3951658rid
2096230,3951657,3951657rid
2096229,3951656,3951656rid
2096228,3951655,3951655rid
2096227,3951654,3951654rid
2096226,3951653,3951653rid
2096224,3951652,3951652rid
2096223,3951651,3951651rid
2096222,3951650,3951650rid
2096221,3951649,3951649rid
2096220,3951648,3951648rid
2096218,3951647,3951647rid
2096217,3951646,3951646rid
2096216,3951645,3951645rid
2096215,3951644,3951644rid
2096214,3951643,3951643rid
2096213,3951642,3951642rid
2096211,3951641,3951641rid
2096196,3951640,3951640rid
2096195,3951639,3951639rid
2096194,3951638,3951638rid
2096193,3951637,3951637rid
2096177,3951636,3951636rid
2096176,3951635,3951635rid
2096175,3951634,3951634rid
2096174,3951633,3951633rid
2096173,3951632,3951632rid
2096172,3951631,3951631rid
2096171,3951630,3951630rid
2096161,3951629,3951629rid
2096160,3951628,3951628rid
2096157,3951627,3951627rid
2096156,3951626,3951626rid
2096155,3951625,3951625rid
2096154,3951624,3951624rid
2096153,3951623,3951623rid
2096152,3951622,3951622rid
2090471,3951621,3951621rid
2090433,3951620,3951620rid
2090412,3951619,3951619rid
2090411,3951618,3951618rid
2090406,3951617,3951617rid
2088789,3951616,3951616rid
2088732,3951615,3951615rid
2087912,3951614,3951614rid
2087431,3951613,3951613rid
2087422,3951612,3951612rid
2087418,3951611,3951611rid
2087393,3951610,3951610rid
2087392,3951609,3951609rid
2087382,3951608,3951608rid
2087231,3951607,3951607rid
2084590,3951606,3951606rid
2080648,3951605,3951605rid
2080646,3951604,3951604rid
2079012,3951603,3951603rid
2077214,3951602,3951602rid
2077171,3951601,3951601rid
2074013,3951600,3951600rid
2072575,3951599,3951599rid
2072574,3951598,3951598rid
2070798,3951597,3951597rid
2070791,3951596,3951596rid
2068155,3951595,3951595rid
2068154,3951594,3951594rid
2068153,3951593,3951593rid
2062392,3951592,3951592rid
2062391,3951591,3951591rid
2061178,3951590,3951590rid
2061007,3951589,3951589rid
2059242,3951588,3951588rid
2059232,3951587,3951587rid
2059228,3951586,3951586rid
2059211,3951585,3951585rid
2058888,3951584,3951584rid
2058884,3951583,3951583rid
2058877,3951582,3951582rid
2058871,3951581,3951581rid
2057171,3951580,3951580rid
2057153,3951579,3951579rid
2055713,3951578,3951578rid
2055698,3951577,3951577rid
2052238,3951576,3951576rid
2052215,3951575,3951575rid
2051312,3951574,3951574rid
2050838,3951573,3951573rid
2050697,3951572,3951572rid
2049097,3951571,3951571rid
2049095,3951570,3951570rid
2049091,3951569,3951569rid
2049080,3951568,3951568rid
2047633,3951567,3951567rid
2047593,3951566,3951566rid
2047592,3951563,3951563rid
2047590,3951562,3951562rid
2047589,3951561,3951561rid
2047588,3951560,3951560rid
2047586,3951559,3951559rid
2047585,3951558,3951558rid
2047584,3951557,3951557rid
2047583,3951556,3951556rid
2047582,3951555,3951555rid
2047581,3951554,3951554rid
2047580,3951553,3951553rid
2047579,3951552,3951552rid
2047578,3951551,3951551rid
2047576,3951550,3951550rid
2047575,3951549,3951549rid
2047573,3951548,3951548rid
2047571,3951547,3951547rid
2047480,3951546,3951546rid
2045660,3951545,3951545rid
2045651,3951544,3951544rid
2044035,3951543,3951543rid
2043934,3951542,3951542rid
2042515,3951541,3951541rid
2040586,3951540,3951540rid
2040585,3951539,3951539rid
2040584,3951538,3951538rid
2040582,3951537,3951537rid
2039740,3951536,3951536rid
2039736,3951535,3951535rid
2039691,3951534,3951534rid
2039623,3951533,3951533rid
2037336,3951532,3951532rid
2037320,3951531,3951531rid
2037302,3951530,3951530rid
2037295,3951529,3951529rid
2037277,3951528,3951528rid
2036872,3951527,3951527rid
2036823,3951526,3951526rid
2034613,3951525,3951525rid
2030651,3951524,3951524rid
2028594,3951523,3951523rid
2026798,3951522,3951522rid
2023836,3951521,3951521rid
2023835,3951520,3951520rid
2023833,3951519,3951519rid
2024238,3951518,3951518rid
2024130,3951517,3951517rid
2024129,3951516,3951516rid
2023835,3951515,3951515rid
2023834,3951514,3951514rid
2023832,3951513,3951513rid
2021417,3951512,3951512rid
2021416,3951511,3951511rid
2021412,3951510,3951510rid
2021411,3951509,3951509rid
2021291,3951508,3951508rid
2019943,3951507,3951507rid
2015251,3951506,3951506rid
2015233,3951505,3951505rid
2015232,3951504,3951504rid
2012874,3951503,3951503rid
2012871,3951502,3951502rid
2011235,3951501,3951501rid
2009408,3951500,3951500rid
2004653,3951499,3951499rid
2003383,3951498,3951498rid
2003372,3951497,3951497rid
2003291,3951496,3951496rid
2003251,3951495,3951495rid
2001557,3951494,3951494rid
2001553,3951493,3951493rid
2001552,3951492,3951492rid
2001550,3951491,3951491rid
2001549,3951490,3951490rid
2001546,3951489,3951489rid
2001545,3951488,3951488rid
2001544,3951487,3951487rid
2001543,3951486,3951486rid
2001396,3951485,3951485rid
2001392,3951484,3951484rid
2001391,3951483,3951483rid
2001025,3951482,3951482rid
2001022,3951481,3951481rid
2001017,3951480,3951480rid
2001015,3951479,3951479rid
2001011,3951478,3951478rid
2000396,3951477,3951477rid
2000394,3951476,3951476rid
2000393,3951475,3951475rid
2000306,3951474,3951474rid
2000303,3951473,3951473rid
2000302,3951472,3951472rid
2000301,3951471,3951471rid
1999874,3951470,3951470rid
1997712,3951469,3951469rid
1997711,3951468,3951468rid
1997155,3951467,3951467rid
1996754,3951466,3951466rid
1996352,3951465,3951465rid
1993623,3951464,3951464rid
1993622,3951463,3951463rid
1993621,3951462,3951462rid
1993620,3951461,3951461rid
1993619,3951460,3951460rid
1993618,3951459,3951459rid
1993592,3951458,3951458rid
1993591,3951457,3951457rid
1992024,3951456,3951456rid
1990596,3951455,3951455rid
1990530,3951454,3951454rid
1989073,3951453,3951453rid
1987515,3951452,3951452rid
1985958,3951451,3951451rid
1985219,3951450,3951450rid
1982351,3951449,3951449rid
1982051,3951448,3951448rid
1976629,3951447,3951447rid
1976133,3951446,3951446rid
1976132,3951445,3951445rid
1976111,3951444,3951444rid
1971678,3951443,3951443rid
1969742,3951442,3951442rid
